superficie,fecha,lat,lng,idprovincia,idmunicipio,causa,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,VELMEDIA,RACHA,SOL,Trimestre,Mes,Año,DIR_VIENTO,PRES_RANGE
1.5,20040617,42.81202,-8.765401,A Coruña,ROIS,2,0,0,2.1,2.1,3,1,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
2.0,20040617,43.026913,-8.741116,A Coruña,SANTA COMBA,2,0,0,3.3,3.3,7,2,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
2.5,20040617,42.916698,-8.94043,A Coruña,MAZARICOS,1,0,0,2.0,2.0,8,1,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
1.0,20040617,43.557526,-7.941769,A Coruña,MOECHE,2,0,0,1.3,1.3,6,2,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
1.7,20040617,43.294596,-8.801955,A Coruña,MALPICA DE BERGANTIÃâOS,2,0,0,2.45,2.45,7,1,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
4.8,20040617,42.833484,-8.741851,A Coruña,ROIS,2,0,0,3.55,3.55,15,1,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
1.0,20040617,43.186288,-8.116375,A Coruña,OZA DOS RÃÂOS,2,0,0,1.2,1.2,6,1,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
4.25,20040617,42.916698,-8.94043,A Coruña,MAZARICOS,2,0,0,2.35,2.35,10,1,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
1.0,20040617,43.060419,-8.055628,A Coruña,VILASANTAR,1,0,0,3.4,3.4,12,2,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
1.75,20040617,43.185458,-8.763939,A Coruña,CORISTANCO,2,0,0,1.55,1.55,9,1,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
2.0,20040617,42.819575,-8.857975,A Coruña,NOIA,4,0,0,3.0,3.0,11,3,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
1.1,20040617,43.54733,-8.110599,A Coruña,NARÃâN,2,0,0,1.55,1.55,4,2,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
1.25,20040617,43.01769,-8.83127,A Coruña,SANTA COMBA,2,0,0,0.35,0.35,6,1,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
1.0,20040617,42.852951,-8.597662,A Coruña,AMES,2,0,0,3.15,3.15,6,1,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
7.0,20040617,43.090275,-8.772107,A Coruña,SANTA COMBA,2,0,0,4.1,4.1,6,3,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
1.0,20040617,43.036098,-8.892316,A Coruña,SANTA COMBA,4,0,0,2.05,2.05,1,1,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
1.5,20040618,43.457954,-8.220388,A Coruña,MUGARDOS,2,0,0,2.1,2.1,6,2,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
5.75,20040617,43.015905,-8.880411,A Coruña,SANTA COMBA,2,0,0,3.55,3.55,9,1,-1,1,20.2,0,13.8,26.6,2-4 m/s,9.2,13.1,Q2,junio,2004,W,1.19999999999993
1.25,20040618,42.780977,-8.802512,A Coruña,LOUSAME,2,0,0,3.25,3.25,12,2,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
4.9,20040618,43.163988,-8.545253,A Coruña,CERCEDA,2,0,0,1.35,1.35,6,1,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
1.0,20040618,43.196374,-8.480679,A Coruña,CERCEDA,2,0,0,2.1,2.1,6,1,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
2.0,20040618,43.168517,-8.780366,A Coruña,CORISTANCO,2,0,0,1.1,1.1,7,1,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
6.0,20040618,42.819575,-8.857975,A Coruña,NOIA,4,0,0,0.25,0.25,3,1,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
6.5,20040618,42.81202,-8.765401,A Coruña,ROIS,2,0,0,3.25,3.25,26,2,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
1.3,20040618,42.903258,-8.81752,A Coruña,NEGREIRA,2,0,0,1.05,1.05,19,5,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
4.0,20040618,43.090275,-8.772107,A Coruña,SANTA COMBA,4,0,0,3.2,3.2,11,4,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
1.5,20040618,43.082373,-8.724629,A Coruña,SANTA COMBA,2,0,0,3.3,3.3,5,1,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
3.0,20040618,43.068876,-8.926821,A Coruña,ZAS,4,0,0,2.25,2.25,11,1,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
2.5,20040618,43.124195,-8.183642,A Coruña,MESÃÂA,2,0,0,3.45,3.45,5,1,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
3.0,20040618,43.163988,-8.545253,A Coruña,CERCEDA,2,0,0,3.5,3.5,6,3,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
3.0,20040618,43.046834,-8.28892,A Coruña,FRADES,2,0,0,0.3,0.3,5,1,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
4.0,20040618,43.473549,-8.287918,A Coruña,FERROL,2,0,0,3.15,3.15,19,1,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
2.0,20040618,43.032249,-8.586243,A Coruña,TRAZO,2,0,0,1.05,1.05,12,2,-1,1,16.0,0,13.0,18.9,2-4 m/s,8.1,5.8,Q2,junio,2004,SW,3.60000000000002
1.6,20040619,42.917476,-9.082862,A Coruña,MAZARICOS,2,0,0,2.55,2.55,11,1,-1,1,17.9,0,15.0,20.8,2-4 m/s,7.8,1.9,Q2,junio,2004,NW,2.39999999999998
1.0,20040619,43.558863,-8.138671,A Coruña,NARÃâN,2,0,0,3.0,3.0,5,1,-1,1,17.9,0,15.0,20.8,2-4 m/s,7.8,1.9,Q2,junio,2004,NW,2.39999999999998
1.5,20040619,42.819575,-8.857975,A Coruña,NOIA,2,0,0,0.32,0.32,5,1,-1,1,17.9,0,15.0,20.8,2-4 m/s,7.8,1.9,Q2,junio,2004,NW,2.39999999999998
2.5,20040619,43.251006,-8.386332,A Coruña,CULLEREDO,2,0,0,4.0,4.0,20,8,-1,1,17.9,0,15.0,20.8,2-4 m/s,7.8,1.9,Q2,junio,2004,NW,2.39999999999998
3.01,20040619,43.060419,-8.055628,A Coruña,VILASANTAR,2,0,0,3.35,3.35,11,1,-1,1,17.9,0,15.0,20.8,2-4 m/s,7.8,1.9,Q2,junio,2004,NW,2.39999999999998
3.5,20040620,43.116061,-9.098519,A Coruña,VIMIANZO,2,0,0,2.55,2.55,11,2,-1,1,17.8,1,14.8,20.8,2-4 m/s,7.5,5.2,Q2,junio,2004,W,5.10000000000002
1.5,20040620,43.196374,-8.480679,A Coruña,CERCEDA,2,0,0,2.05,2.05,16,2,-1,1,17.8,1,14.8,20.8,2-4 m/s,7.5,5.2,Q2,junio,2004,W,5.10000000000002
1.0,20040628,42.884485,-8.63733,A Coruña,AMES,2,0,0,0.45,0.45,6,1,-1,1,18.3,0,16.4,20.2,4-6 m/s,13.6,7.9,Q2,junio,2004,N,1.90000000000009
3.12,20040628,43.149788,-8.204295,A Coruña,CESURAS,2,0,0,2.35,2.35,11,2,-1,1,18.3,0,16.4,20.2,4-6 m/s,13.6,7.9,Q2,junio,2004,N,1.90000000000009
2.0,20040701,43.191168,-9.002092,A Coruña,LAXE,2,0,0,2.15,2.15,20,4,-1,1,18.4,0,16.2,20.6,4-6 m/s,8.9,11.8,Q3,julio,2004,N,2.30000000000007
1.0,20040701,43.27191,-8.320231,A Coruña,CAMBRE,2,0,0,1.2,1.2,10,2,-1,1,18.4,0,16.2,20.6,4-6 m/s,8.9,11.8,Q3,julio,2004,N,2.30000000000007
3.0,20040701,43.21314,-8.692291,A Coruña,CARBALLO,2,0,0,1.55,1.55,16,4,-1,1,18.4,0,16.2,20.6,4-6 m/s,8.9,11.8,Q3,julio,2004,N,2.30000000000007
3.0,20040702,43.626695,-7.884046,A Coruña,ORTIGUEIRA,2,0,0,2.5,2.5,9,2,-1,1,18.6,0,15.3,21.8,2-4 m/s,7.2,13.3,Q3,julio,2004,N,1.29999999999995
2.6,20040702,43.090275,-8.772107,A Coruña,SANTA COMBA,2,0,0,2.25,2.25,17,3,-1,1,18.6,0,15.3,21.8,2-4 m/s,7.2,13.3,Q3,julio,2004,N,1.29999999999995
1.2,20040702,43.27734,-8.97354,A Coruña,PONTECESO,1,0,0,1.15,1.15,26,3,-1,1,18.6,0,15.3,21.8,2-4 m/s,7.2,13.3,Q3,julio,2004,N,1.29999999999995
1.0,20040703,43.127367,-8.545598,A Coruña,TORDOIA,2,0,0,1.0,1.0,16,2,-1,1,18.8,0,14.2,23.4,2-4 m/s,7.5,13.3,Q3,julio,2004,N,4.60000000000002
1.5,20040705,43.177097,-8.499434,A Coruña,CERCEDA,2,0,0,0.45,0.45,6,1,-1,1,17.4,0,16.0,18.8,6-8 m/s,13.1,0.4,Q3,julio,2004,N,2.60000000000002
3.0,20040705,43.065712,-8.133879,A Coruña,VILASANTAR,2,0,0,1.0,1.0,17,2,-1,1,17.4,0,16.0,18.8,6-8 m/s,13.1,0.4,Q3,julio,2004,N,2.60000000000002
1.0,20040705,42.695928,-9.004175,A Coruña,PORTO DO SON,2,0,0,1.5,1.5,16,2,-1,1,17.4,0,16.0,18.8,6-8 m/s,13.1,0.4,Q3,julio,2004,N,2.60000000000002
1.0,20040711,42.940961,-9.28126,A Coruña,FISTERRA,2,0,0,1.55,1.55,31,4,-1,1,17.4,0,14.9,20.0,4-6 m/s,10.6,12.1,Q3,julio,2004,N,0.899999999999977
2.3,20040712,42.860227,-8.804536,A Coruña,BRIÃâN,2,0,0,1.15,1.15,16,1,-1,1,16.5,0,14.0,19.0,4-6 m/s,13.6,11.3,Q3,julio,2004,N,1.10000000000002
3.0,20040714,42.935502,-8.914282,A Coruña,MAZARICOS,2,0,0,2.09,2.09,8,2,-1,1,19.2,0,17.0,21.4,6-8 m/s,14.7,13.2,Q3,julio,2004,N,2.80000000000007
1.5,20040714,43.251006,-8.386332,A Coruña,CULLEREDO,2,0,0,2.1,2.1,21,3,-1,1,19.2,0,17.0,21.4,6-8 m/s,14.7,13.2,Q3,julio,2004,N,2.80000000000007
2.5,20040715,43.076461,-9.204368,A Coruña,MUXÃÂA,2,0,0,2.5,2.5,16,2,-1,1,20.3,0,16.4,24.2,2-4 m/s,9.2,12.8,Q3,julio,2004,N,4.89999999999998
2.0,20040716,42.908835,-8.589152,A Coruña,SANTIAGO DE COMPOSTELA,2,0,0,1.4,1.4,24,3,-1,1,19.1,0,17.2,21.0,2-4 m/s,8.6,3.7,Q3,julio,2004,W,1.80000000000007
3.0,20040717,42.700129,-8.928184,A Coruña,BOIRO,2,0,0,2.5,2.5,21,3,-1,1,20.2,0,16.8,23.6,2-4 m/s,13.9,8.7,Q3,julio,2004,W,2.20000000000005
3.3,20040718,43.044329,-9.116182,A Coruña,DUMBRÃÂA,2,0,0,3.3,3.3,14,3,-1,1,19.3,1,17.0,21.6,2-4 m/s,5.0,3.2,Q3,julio,2004,N,2.70000000000005
2.45,20040718,42.687163,-8.976258,A Coruña,PORTO DO SON,2,0,0,3.5,3.5,17,1,-1,1,19.3,1,17.0,21.6,2-4 m/s,5.0,3.2,Q3,julio,2004,N,2.70000000000005
1.0,20040718,42.936802,-8.103112,A Coruña,ARZÃÅ¡A,2,0,0,2.0,2.0,25,4,-1,1,19.3,1,17.0,21.6,2-4 m/s,5.0,3.2,Q3,julio,2004,N,2.70000000000005
1.1,20040719,43.28644,-8.858349,A Coruña,PONTECESO,2,0,0,2.35,2.35,10,2,-1,1,20.0,0,17.4,22.6,2-4 m/s,8.9,5.1,Q3,julio,2004,W,1.59999999999991
1.5,20040721,42.947452,-7.9532,A Coruña,TOQUES,2,0,0,1.1,1.1,16,4,-1,1,19.8,0,17.4,22.3,2-4 m/s,6.7,5.9,Q3,julio,2004,N,1.89999999999998
2.0,20040722,42.826981,-8.687411,A Coruña,BRIÃâN,2,0,0,1.1,1.1,26,5,-1,1,19.8,0,16.4,23.1,2-4 m/s,8.3,6.7,Q3,julio,2004,W,4.39999999999998
1.0,20040723,43.351181,-8.482594,A Coruña,ARTEIXO,2,0,0,2.01,2.01,8,1,-1,1,20.8,0,17.8,23.8,2-4 m/s,7.5,10.1,Q3,julio,2004,N,3.5
1.5,20040724,43.521279,-8.309654,A Coruña,FERROL,2,0,0,1.25,1.25,17,3,-1,1,22.4,0,18.4,26.5,2-4 m/s,5.8,12.5,Q3,julio,2004,W,1.5
5.5,20040724,43.275921,-7.963077,A Coruña,ARANGA,2,0,0,3.32,3.32,16,3,-1,1,22.4,0,18.4,26.5,2-4 m/s,5.8,12.5,Q3,julio,2004,W,1.5
1.2,20040724,43.19526,-8.360454,A Coruña,CARRAL,2,0,0,0.46,0.46,6,1,-1,1,22.4,0,18.4,26.5,2-4 m/s,5.8,12.5,Q3,julio,2004,W,1.5
4.0,20040724,43.085602,-8.552529,A Coruña,TORDOIA,2,0,0,1.35,1.35,21,3,-1,1,22.4,0,18.4,26.5,2-4 m/s,5.8,12.5,Q3,julio,2004,W,1.5
3.0,20040725,42.687163,-8.976258,A Coruña,PORTO DO SON,1,0,0,3.25,3.25,15,2,-1,1,21.3,0,18.0,24.6,2-4 m/s,9.7,13.2,Q3,julio,2004,N,2.70000000000005
3.0,20040725,43.08519,-8.41879,A Coruña,ORDES,2,0,0,1.5,1.5,21,3,-1,1,21.3,0,18.0,24.6,2-4 m/s,9.7,13.2,Q3,julio,2004,N,2.70000000000005
1.51,20040725,43.085602,-8.552529,A Coruña,TORDOIA,2,0,0,1.15,1.15,16,3,-1,1,21.3,0,18.0,24.6,2-4 m/s,9.7,13.2,Q3,julio,2004,N,2.70000000000005
2.5,20040725,42.673902,-8.91086,A Coruña,BOIRO,2,0,0,1.45,1.45,26,3,-1,1,21.3,0,18.0,24.6,2-4 m/s,9.7,13.2,Q3,julio,2004,N,2.70000000000005
1.6,20040725,42.802734,-8.589146,A Coruña,TEO,2,0,0,0.55,0.55,26,4,-1,1,21.3,0,18.0,24.6,2-4 m/s,9.7,13.2,Q3,julio,2004,N,2.70000000000005
4.7,20040725,43.612623,-8.099574,A Coruña,VALDOVIÃâO,2,0,0,4.15,4.15,28,6,-1,1,21.3,0,18.0,24.6,2-4 m/s,9.7,13.2,Q3,julio,2004,N,2.70000000000005
1.5,20040726,42.984048,-8.942364,A Coruña,MAZARICOS,2,0,0,1.05,1.05,10,2,-1,1,21.2,0,17.7,24.6,2-4 m/s,8.9,13.2,Q3,julio,2004,NE,3.89999999999998
6.0,20040726,43.62447,-7.993471,A Coruña,CERDIDO,2,0,0,2.2,2.2,8,3,-1,1,21.2,0,17.7,24.6,2-4 m/s,8.9,13.2,Q3,julio,2004,NE,3.89999999999998
3.0,20040726,43.547947,-8.18229,A Coruña,NARÃâN,2,0,0,3.45,3.45,29,4,-1,1,21.2,0,17.7,24.6,2-4 m/s,8.9,13.2,Q3,julio,2004,NE,3.89999999999998
1.0,20040726,43.21314,-8.692291,A Coruña,CARBALLO,2,0,0,1.05,1.05,8,1,-1,1,21.2,0,17.7,24.6,2-4 m/s,8.9,13.2,Q3,julio,2004,NE,3.89999999999998
1.0,20040726,43.018423,-8.930256,A Coruña,ZAS,2,0,0,3.1,3.1,13,2,-1,1,21.2,0,17.7,24.6,2-4 m/s,8.9,13.2,Q3,julio,2004,NE,3.89999999999998
1.0,20040726,42.991753,-8.989438,A Coruña,MAZARICOS,2,0,0,1.57,1.57,17,2,-1,1,21.2,0,17.7,24.6,2-4 m/s,8.9,13.2,Q3,julio,2004,NE,3.89999999999998
2.0,20040726,42.65805,-8.763821,A Coruña,RIANXO,2,0,0,1.3,1.3,12,2,-1,1,21.2,0,17.7,24.6,2-4 m/s,8.9,13.2,Q3,julio,2004,NE,3.89999999999998
1.0,20040727,43.612623,-8.099574,A Coruña,VALDOVIÃâO,1,0,0,2.05,2.05,32,4,-1,1,21.4,0,17.6,25.2,2-4 m/s,9.7,13.1,Q3,julio,2004,N,4.10000000000002
1.2,20040727,43.27734,-8.97354,A Coruña,PONTECESO,2,0,0,1.1,1.1,15,1,-1,1,21.4,0,17.6,25.2,2-4 m/s,9.7,13.1,Q3,julio,2004,N,4.10000000000002
1.8,20040727,43.117091,-8.905523,A Coruña,ZAS,2,0,0,0.55,0.55,16,3,-1,1,21.4,0,17.6,25.2,2-4 m/s,9.7,13.1,Q3,julio,2004,N,4.10000000000002
2.0,20040727,43.251006,-8.386332,A Coruña,CULLEREDO,2,0,0,3.56,3.56,14,2,-1,1,21.4,0,17.6,25.2,2-4 m/s,9.7,13.1,Q3,julio,2004,N,4.10000000000002
3.0,20040727,43.14477,-8.100581,A Coruña,CURTIS,2,0,0,2.42,2.42,16,2,-1,1,21.4,0,17.6,25.2,2-4 m/s,9.7,13.1,Q3,julio,2004,N,4.10000000000002
4.0,20040728,43.27734,-8.97354,A Coruña,PONTECESO,4,0,0,3.1,3.1,12,1,-1,1,19.9,0,16.6,23.2,2-4 m/s,8.3,5.1,Q3,julio,2004,N,3.60000000000002
3.5,20040730,43.128803,-9.125759,A Coruña,VIMIANZO,2,0,0,1.45,1.45,28,4,-1,1,21.6,0,18.4,24.8,2-4 m/s,7.8,13.4,Q3,julio,2004,W,3.0
2.4,20040730,43.0464,-8.693641,A Coruña,VAL DO DUBRA,2,0,0,1.05,1.05,30,3,-1,1,21.6,0,18.4,24.8,2-4 m/s,7.8,13.4,Q3,julio,2004,W,3.0
1.2,20040730,43.251006,-8.386332,A Coruña,CULLEREDO,2,0,0,1.4,1.4,29,6,-1,1,21.6,0,18.4,24.8,2-4 m/s,7.8,13.4,Q3,julio,2004,W,3.0
1.3,20040730,43.32063,-8.394746,A Coruña,CULLEREDO,4,0,0,2.0,2.0,19,5,-1,1,21.6,0,18.4,24.8,2-4 m/s,7.8,13.4,Q3,julio,2004,W,3.0
6.0,20040730,43.067882,-8.591531,A Coruña,TRAZO,2,0,0,2.4,2.4,26,4,-1,1,21.6,0,18.4,24.8,2-4 m/s,7.8,13.4,Q3,julio,2004,W,3.0
4.0,20040730,43.227333,-8.850752,A Coruña,CABANA DE BERGANTIÃâOS,2,0,0,2.35,2.35,16,3,-1,1,21.6,0,18.4,24.8,2-4 m/s,7.8,13.4,Q3,julio,2004,W,3.0
3.4,20040731,43.626695,-7.884046,A Coruña,ORTIGUEIRA,2,0,0,3.35,3.35,19,4,-1,1,22.2,0,17.5,27.0,2-4 m/s,6.9,11.4,Q3,julio,2004,W,3.20000000000005
2.0,20040731,42.944367,-8.829533,A Coruña,NEGREIRA,2,0,0,2.05,2.05,4,1,-1,1,22.2,0,17.5,27.0,2-4 m/s,6.9,11.4,Q3,julio,2004,W,3.20000000000005
1.0,20040731,43.090275,-8.772107,A Coruña,SANTA COMBA,2,0,0,2.25,2.25,18,3,-1,1,22.2,0,17.5,27.0,2-4 m/s,6.9,11.4,Q3,julio,2004,W,3.20000000000005
3.0,20040731,43.146455,-8.749553,A Coruña,CORISTANCO,2,0,0,2.31,2.31,20,5,-1,1,22.2,0,17.5,27.0,2-4 m/s,6.9,11.4,Q3,julio,2004,W,3.20000000000005
2.0,20040731,43.520902,-8.189201,A Coruña,NARÃâN,2,0,0,3.0,3.0,21,3,-1,1,22.2,0,17.5,27.0,2-4 m/s,6.9,11.4,Q3,julio,2004,W,3.20000000000005
2.05,20040731,43.191468,-9.036306,A Coruña,LAXE,2,0,0,2.16,2.16,26,2,-1,1,22.2,0,17.5,27.0,2-4 m/s,6.9,11.4,Q3,julio,2004,W,3.20000000000005
1.2,20040801,43.068398,-9.086996,A Coruña,VIMIANZO,2,0,0,1.5,1.5,15,2,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
2.0,20040801,43.282332,-8.898748,A Coruña,PONTECESO,2,0,0,2.21,2.21,17,2,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
1.0,20040801,43.100946,-8.367323,A Coruña,ORDES,2,0,0,2.1,2.1,15,1,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
1.0,20040801,43.124242,-8.22668,A Coruña,MESÃÂA,2,0,0,1.55,1.55,6,1,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
2.0,20040801,42.874434,-8.685666,A Coruña,BRIÃâN,2,0,0,1.15,1.15,21,3,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
1.5,20040801,43.0464,-8.693641,A Coruña,VAL DO DUBRA,2,0,0,2.05,2.05,12,2,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
2.0,20040801,43.124242,-8.22668,A Coruña,MESÃÂA,2,0,0,1.1,1.1,11,1,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
1.4,20040801,43.090275,-8.772107,A Coruña,SANTA COMBA,2,0,0,1.55,1.55,14,3,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
2.3,20040801,43.186836,-8.68547,A Coruña,CARBALLO,2,0,0,2.4,2.4,8,0,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
6.5,20040801,43.044329,-9.116182,A Coruña,DUMBRÃÂA,2,0,0,1.55,1.55,28,3,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
5.3,20040801,43.294596,-8.801955,A Coruña,MALPICA DE BERGANTIÃâOS,2,0,0,3.11,3.11,23,2,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
1.2,20040801,43.222422,-8.716058,A Coruña,CARBALLO,2,0,0,1.05,1.05,12,1,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
2.0,20040801,43.222422,-8.716058,A Coruña,CARBALLO,2,0,0,2.23,2.23,14,2,-1,1,22.1,0,19.0,25.2,2-4 m/s,8.3,7.5,Q3,agosto,2004,W,1.20000000000005
1.0,20040802,43.14477,-8.100581,A Coruña,CURTIS,2,0,0,1.1,1.1,6,1,-1,1,22.3,0,19.2,25.4,4-6 m/s,11.9,10.1,Q3,agosto,2004,W,2.89999999999998
7.0,20040802,43.506013,-8.11102,A Coruña,NEDA,2,0,0,3.55,3.55,26,6,-1,1,22.3,0,19.2,25.4,4-6 m/s,11.9,10.1,Q3,agosto,2004,W,2.89999999999998
1.0,20040802,43.085602,-8.552529,A Coruña,TORDOIA,2,0,0,2.55,2.55,21,2,-1,1,22.3,0,19.2,25.4,4-6 m/s,11.9,10.1,Q3,agosto,2004,W,2.89999999999998
2.4,20040802,43.068398,-9.086996,A Coruña,VIMIANZO,2,0,0,1.45,1.45,21,2,-1,1,22.3,0,19.2,25.4,4-6 m/s,11.9,10.1,Q3,agosto,2004,W,2.89999999999998
1.0,20040802,43.09659,-8.077473,A Coruña,VILASANTAR,2,0,0,2.15,2.15,11,2,-1,1,22.3,0,19.2,25.4,4-6 m/s,11.9,10.1,Q3,agosto,2004,W,2.89999999999998
1.0,20040802,43.167356,-8.868835,A Coruña,CABANA DE BERGANTIÃâOS,4,0,0,3.0,3.0,11,2,-1,1,22.3,0,19.2,25.4,4-6 m/s,11.9,10.1,Q3,agosto,2004,W,2.89999999999998
1.5,20040803,42.958409,-7.966819,A Coruña,TOQUES,2,0,0,1.31,1.31,15,2,-1,1,20.4,1,18.0,22.9,4-6 m/s,11.7,1.1,Q3,agosto,2004,W,2.30000000000007
4.0,20040803,42.642678,-9.007319,A Coruña,PORTO DO SON,2,0,0,2.59,2.59,9,3,-1,1,20.4,1,18.0,22.9,4-6 m/s,11.7,1.1,Q3,agosto,2004,W,2.30000000000007
1.0,20040803,42.550215,-9.015749,A Coruña,RIBEIRA,2,0,0,1.05,1.05,10,2,-1,1,20.4,1,18.0,22.9,4-6 m/s,11.7,1.1,Q3,agosto,2004,W,2.30000000000007
9.0,20040803,42.973696,-8.862134,A Coruña,SANTA COMBA,2,0,0,2.45,2.45,11,3,-1,1,20.4,1,18.0,22.9,4-6 m/s,11.7,1.1,Q3,agosto,2004,W,2.30000000000007
3.0,20040802,43.221869,-8.965363,A Coruña,CABANA DE BERGANTIÃâOS,2,0,0,3.55,3.55,25,3,-1,1,22.3,0,19.2,25.4,4-6 m/s,11.9,10.1,Q3,agosto,2004,W,2.89999999999998
1.2,20040803,43.294596,-8.801955,A Coruña,MALPICA DE BERGANTIÃâOS,4,0,0,1.58,1.58,5,1,-1,1,20.4,1,18.0,22.9,4-6 m/s,11.7,1.1,Q3,agosto,2004,W,2.30000000000007
2.8,20040803,43.675404,-7.828026,A Coruña,ORTIGUEIRA,2,0,0,2.15,2.15,6,1,-1,1,20.4,1,18.0,22.9,4-6 m/s,11.7,1.1,Q3,agosto,2004,W,2.30000000000007
1.0,20040806,42.550215,-9.015749,A Coruña,RIBEIRA,2,0,0,1.1,1.1,11,2,-1,1,20.7,0,17.6,23.8,2-4 m/s,8.3,12.2,Q3,agosto,2004,N,4.70000000000005
3.5,20040806,43.196374,-8.480679,A Coruña,CERCEDA,2,0,0,3.5,3.5,31,6,-1,1,20.7,0,17.6,23.8,2-4 m/s,8.3,12.2,Q3,agosto,2004,N,4.70000000000005
2.9,20040806,43.063218,-9.235604,A Coruña,MUXÃÂA,4,0,0,2.0,2.0,27,2,-1,1,20.7,0,17.6,23.8,2-4 m/s,8.3,12.2,Q3,agosto,2004,N,4.70000000000005
